N,Sq Length,input clx,GRms,GErrorRms,G clx,G Error clx,G clx,G Error clx,G Area,Gerror Area,input cly,Rms,Error Rms,clx,Error clx,cly,Error cly,Area,Error Area,Skewness,Error Sk,Kurtosis,Error Ku
600,8,0.32175,1,0,1,0,1,0,1,0,0.32418,0.034721,0,0.31471,0,0.31876,0,66.957,0,-0.49824,0,1.9873,0
600,8,0.17099,1,0,1,0,1,0,1,0,0.13283,0.033461,0,0.14165,0,0.18156,0,73.138,0,0.64367,0,6.3657,0
600,8,0.091339,1,0,1,0,1,0,1,0,0.085445,0.042174,0,0.084686,0,0.091435,0,91.773,0,-1.1131,0,3.2442,0
600,8,0.18495,1,0,1,0,1,0,1,0,0.1849,0.031168,0,0.17614,0,0.17561,0,69.993,0,0.052725,0,6.8658,0
600,8,0.32436,1,0,1,0,1,0,1,0,0.32348,0.023772,0,0.23319,0,0.26804,0,66.283,0,-2.0075,0,5.7373,0
600,8,0.13038,1,0,1,0,1,0,1,0,0.35798,0.048438,0,0.35188,0,0.12876,0,76.569,0,-0.22551,0,8.6819,0
600,8,0.11789,1,0,1,0,1,0,1,0,0.31272,0.015623,0,0.30563,0,0.12199,0,65.999,0,0.41441,0,9.2824,0
600,8,0.069799,1,0,1,0,1,0,1,0,0.27235,0.067917,0,0.26503,0,0.072316,0,110.04,0,-0.58415,0,7.361,0
600,8,0.3235,1,0,1,0,1,0,1,0,0.22648,0.02118,0,0.22338,0,0.33209,0,65.564,0,0.79385,0,8.5542,0
600,8,0.11601,1,0,1,0,1,0,1,0,0.14416,0.028328,0,0.14968,0,0.12081,0,72.312,0,-0.42136,0,3.404,0
600,8,0.19296,1,0,1,0,1,0,1,0,0.31371,0.048887,0,0.26688,0,0.17533,0,75.866,0,0.93549,0,2.2103,0
600,8,0.098368,1,0,1,0,1,0,1,0,0.19398,0.0065918,0,0.17055,0,0.091143,0,64.686,0,-2.3178,0,8.0124,0
600,8,0.30597,1,0,1,0,1,0,1,0,0.32286,0.023091,0,0.33773,0,0.34504,0,65.188,0,0.50147,0,3.6738,0
600,8,0.25158,1,0,1,0,1,0,1,0,0.27021,0.035091,0,0.27423,0,0.25763,0,68.137,0,-0.28138,0,7.8971,0
600,8,0.1748,1,0,1,0,1,0,1,0,0.1907,0.013518,0,0.19511,0,0.16913,0,65.219,0,0.9877,0,6.0688,0
600,8,0.32495,1,0,1,0,1,0,1,0,0.10893,0.032485,0,0.11136,0,0.33018,0,72.468,0,0.040646,0,1.8925,0
600,8,0.066633,1,0,1,0,1,0,1,0,0.24975,0.047106,0,0.25614,0,0.068252,0,92.139,0,-0.55328,0,8.1603,0
600,8,0.2365,1,0,1,0,1,0,1,0,0.08548,0.023061,0,0.088246,0,0.24273,0,70.743,0,0.48683,0,2.1237,0
600,8,0.3178,1,0,1,0,1,0,1,0,0.1986,0.070537,0,0.20727,0,0.31684,0,79.898,0,1.4398,0,5.8812,0
600,8,0.26066,1,0,1,0,1,0,1,0,0.12412,0.038035,0,0.1116,0,0.23279,0,75.371,0,-1.8575,0,5.5818,0
600,8,0.20169,1,0,1,0,1,0,1,0,0.32816,0.058469,0,0.30974,0,0.21024,0,74.752,0,-1.791,0,7.1223,0
600,8,0.14712,1,0,1,0,1,0,1,0,0.17889,0.033947,0,0.17491,0,0.15024,0,72.332,0,0.50079,0,3.1442,0
600,8,0.21789,1,0,1,0,1,0,1,0,0.11826,0.022683,0,0.12094,0,0.22124,0,68.441,0,1.2489,0,5.4671,0
600,8,0.083449,1,0,1,0,1,0,1,0,0.30487,0.0064652,0,0.29027,0,0.0876,0,64.616,0,-0.15495,0,1.5646,0
600,8,0.3494,1,0,1,0,1,0,1,0,0.27765,0.069725,0,0.3098,0,0.34622,0,74.563,0,0.53474,0,4.029,0
600,8,0.17811,1,0,1,0,1,0,1,0,0.21554,0.019463,0,0.18155,0,0.14386,0,67.31,0,1.2999,0,3.2136,0
600,8,0.10154,1,0,1,0,1,0,1,0,0.15944,0.030389,0,0.1479,0,0.094051,0,76.873,0,0.82023,0,1.9961,0
600,8,0.35294,1,0,1,0,1,0,1,0,0.11477,0.023822,0,0.10569,0,0.33143,0,68.764,0,1.927,0,6.7673,0
600,8,0.22153,1,0,1,0,1,0,1,0,0.28984,0.0094501,0,0.30377,0,0.22376,0,64.335,0,-0.40243,0,5.3374,0
600,8,0.22653,1,0,1,0,1,0,1,0,0.29505,0.015315,0,0.26589,0,0.20832,0,65.125,0,-1.6068,0,4.4475,0
600,8,0.079325,1,0,1,0,1,0,1,0,0.32754,0.018073,0,0.34075,0,0.089667,0,68.065,0,-0.098411,0,2.0368,0
600,8,0.23918,1,0,1,0,1,0,1,0,0.28092,0.072582,0,0.25018,0,0.21004,0,82.335,0,-1.0294,0,2.4435,0
600,8,0.23621,1,0,1,0,1,0,1,0,0.33412,0.028186,0,0.30507,0,0.25392,0,66.443,0,0.48668,0,7.1421,0
600,8,0.27944,1,0,1,0,1,0,1,0,0.34206,0.036381,0,0.34285,0,0.30383,0,67.171,0,1.7385,0,9.2498,0
600,8,0.3589,1,0,1,0,1,0,1,0,0.29416,0.06255,0,0.27278,0,0.36905,0,72.54,0,0.10043,0,8.6713,0
600,8,0.28312,1,0,1,0,1,0,1,0,0.28763,0.0044386,0,0.33687,0,0.29257,0,64.056,0,0.091792,0,1.7207,0
600,8,0.33806,1,0,1,0,1,0,1,0,0.092141,0.062596,0,0.076725,0,0.26908,0,93.285,0,2.4922,0,8.772,0
600,8,0.10504,1,0,1,0,1,0,1,0,0.33778,0.015638,0,0.30221,0,0.097891,0,66.688,0,-1.6198,0,5.2081,0
600,8,0.07009,1,0,1,0,1,0,1,0,0.2793,0.038289,0,0.25682,0,0.072961,0,83.593,0,-0.62678,0,2.0726,0
600,8,0.27356,1,0,1,0,1,0,1,0,0.32968,0.056808,0,0.29637,0,0.25356,0,72.359,0,0.52532,0,8.1586,0
600,8,0.20861,1,0,1,0,1,0,1,0,0.10846,0.048201,0,0.11708,0,0.21643,0,82.162,0,0.18968,0,5.9798,0
600,8,0.13409,1,0,1,0,1,0,1,0,0.13192,0.066364,0,0.13464,0,0.13942,0,96.748,0,-0.95402,0,4.9243,0
600,8,0.12482,1,0,1,0,1,0,1,0,0.32355,0.03096,0,0.314,0,0.12359,0,70.707,0,-0.89028,0,3.7355,0
600,8,0.23458,1,0,1,0,1,0,1,0,0.27177,0.047663,0,0.28811,0,0.23284,0,71.782,0,-0.27984,0,6.7517,0
600,8,0.10541,1,0,1,0,1,0,1,0,0.24801,0.0070893,0,0.27835,0,0.1221,0,64.464,0,-0.58666,0,5.57,0
600,8,0.17212,1,0,1,0,1,0,1,0,0.24418,0.03618,0,0.20562,0,0.1516,0,72.224,0,2.3282,0,7.7229,0
600,8,0.17783,1,0,1,0,1,0,1,0,0.27281,0.020985,0,0.28827,0,0.19391,0,65.997,0,1.0429,0,7.7338,0
600,8,0.074866,1,0,1,0,1,0,1,0,0.32736,0.028146,0,0.30317,0,0.075814,0,74.653,0,0.93614,0,3.0641,0
600,8,0.30125,1,0,1,0,1,0,1,0,0.33117,0.0078206,0,0.31878,0,0.29533,0,64.183,0,0.41514,0,1.6901,0
600,8,0.2498,1,0,1,0,1,0,1,0,0.32367,0.03874,0,0.34413,0,0.26445,0,68.406,0,0.49447,0,1.9078,0
600,8,0.3392,1,0,1,0,1,0,1,0,0.22479,0.072427,0,0.24867,0,0.33497,0,78.178,0,-0.53756,0,2.9393,0
600,8,0.12288,1,0,1,0,1,0,1,0,0.17416,0.029274,0,0.16743,0,0.11073,0,72.529,0,1.9435,0,6.3247,0
600,8,0.21274,1,0,1,0,1,0,1,0,0.17764,0.026253,0,0.18201,0,0.21124,0,68.359,0,0.21674,0,1.5194,0
600,8,0.35798,1,0,1,0,1,0,1,0,0.07262,0.071886,0,0.073564,0,0.33985,0,112.05,0,0.5557,0,2.0306,0
600,8,0.14829,1,0,1,0,1,0,1,0,0.12815,0.059204,0,0.13724,0,0.15031,0,90.56,0,0.097798,0,9.1763,0
600,8,0.22001,1,0,1,0,1,0,1,0,0.16269,0.01894,0,0.16276,0,0.2342,0,66.307,0,0.81522,0,2.5259,0
600,8,0.18349,1,0,1,0,1,0,1,0,0.27718,0.018487,0,0.28438,0,0.20283,0,65.562,0,0.14651,0,9.1673,0
600,8,0.19795,1,0,1,0,1,0,1,0,0.20561,0.022351,0,0.17358,0,0.17026,0,67.789,0,-2.3002,0,7.2892,0
600,8,0.27028,1,0,1,0,1,0,1,0,0.14731,0.014311,0,0.15388,0,0.28473,0,65.402,0,0.64166,0,2.1833,0
600,8,0.32146,1,0,1,0,1,0,1,0,0.18551,0.054811,0,0.1853,0,0.34491,0,74.888,0,2.1367,0,9.0098,0
600,8,0.099069,1,0,1,0,1,0,1,0,0.099024,0.0058564,0,0.098938,0,0.10038,0,64.655,0,-0.96962,0,7.81,0
600,8,0.22933,1,0,1,0,1,0,1,0,0.14953,0.028443,0,0.15307,0,0.24471,0,68.964,0,0.72663,0,5.5284,0
600,8,0.34386,1,0,1,0,1,0,1,0,0.22742,0.071143,0,0.23023,0,0.33257,0,78.896,0,0.2326,0,1.5783,0
600,8,0.28288,1,0,1,0,1,0,1,0,0.13621,0.058761,0,0.1445,0,0.31318,0,81.146,0,0.31472,0,7.7212,0
600,8,0.15697,1,0,1,0,1,0,1,0,0.17343,0.05235,0,0.197,0,0.16623,0,80.547,0,-0.3458,0,2.6441,0
600,8,0.1709,1,0,1,0,1,0,1,0,0.27764,0.049702,0,0.2576,0,0.17586,0,75.386,0,-0.47168,0,1.8955,0
600,8,0.31122,1,0,1,0,1,0,1,0,0.071876,0.036285,0,0.078341,0,0.32044,0,80.184,0,0.13023,0,4.7004,0
600,8,0.1694,1,0,1,0,1,0,1,0,0.26675,0.022183,0,0.2739,0,0.16526,0,66.662,0,-0.99227,0,5.88,0
600,8,0.18803,1,0,1,0,1,0,1,0,0.21924,0.030382,0,0.22397,0,0.17612,0,68.922,0,-0.84481,0,5.5869,0
600,8,0.3,1,0,1,0,1,0,1,0,0.32276,0.056902,0,0.29608,0,0.28371,0,72.165,0,1.7083,0,6.1094,0
600,8,0.2269,1,0,1,0,1,0,1,0,0.15497,0.014491,0,0.1826,0,0.2395,0,65.229,0,0.56311,0,3.8204,0
600,8,0.19643,1,0,1,0,1,0,1,0,0.11466,0.0049002,0,0.12201,0,0.19389,0,64.245,0,1.6721,0,9.0974,0
600,8,0.14865,1,0,1,0,1,0,1,0,0.19694,0.059945,0,0.18115,0,0.14223,0,83.543,0,-2.4068,0,9.3889,0
600,8,0.31276,1,0,1,0,1,0,1,0,0.10761,0.020735,0,0.10976,0,0.32011,0,67.739,0,0.31662,0,9.285,0
600,8,0.2931,1,0,1,0,1,0,1,0,0.086243,0.029549,0,0.09585,0,0.29409,0,73.202,0,-0.67788,0,2.7994,0
600,8,0.19027,1,0,1,0,1,0,1,0,0.19797,0.024635,0,0.2047,0,0.21178,0,67.341,0,0.21769,0,3.7522,0
600,8,0.16379,1,0,1,0,1,0,1,0,0.34729,0.017236,0,0.38729,0,0.16861,0,65.327,0,0.21339,0,2.6787,0
600,8,0.21068,1,0,1,0,1,0,1,0,0.12944,0.050038,0,0.11545,0,0.17507,0,83.564,0,-1.724,0,4.6319,0
600,8,0.33032,1,0,1,0,1,0,1,0,0.069311,0.024227,0,0.076237,0,0.33786,0,72.233,0,0.65616,0,5.337,0
600,8,0.32615,1,0,1,0,1,0,1,0,0.29292,0.041002,0,0.2609,0,0.33256,0,68.551,0,-0.91057,0,7.5669,0
600,8,0.25945,1,0,1,0,1,0,1,0,0.12423,0.039998,0,0.13551,0,0.27104,0,74.412,0,-0.82855,0,6.9722,0
600,8,0.19952,1,0,1,0,1,0,1,0,0.22451,0.020583,0,0.20982,0,0.1658,0,66.976,0,2.0726,0,6.2518,0
600,8,0.14214,1,0,1,0,1,0,1,0,0.082094,0.034736,0,0.082492,0,0.13482,0,80.81,0,-1.6623,0,6.4955,0
600,8,0.15004,1,0,1,0,1,0,1,0,0.27209,0.037345,0,0.2834,0,0.1509,0,71.747,0,-0.36785,0,5.0393,0
600,8,0.33106,1,0,1,0,1,0,1,0,0.24941,0.038023,0,0.26364,0,0.34103,0,68.012,0,0.46977,0,4.4091,0
600,8,0.26846,1,0,1,0,1,0,1,0,0.20706,0.062302,0,0.20147,0,0.26346,0,77.735,0,1.9073,0,6.7381,0
600,8,0.25036,1,0,1,0,1,0,1,0,0.25802,0.034518,0,0.28717,0,0.24823,0,68.045,0,0.27442,0,6.4405,0
600,8,0.21715,1,0,1,0,1,0,1,0,0.11007,0.023791,0,0.10373,0,0.19398,0,70.732,0,0.84739,0,2.1178,0
600,8,0.18393,1,0,1,0,1,0,1,0,0.31343,0.034472,0,0.29217,0,0.17742,0,69.301,0,-0.68275,0,4.7004,0
600,8,0.074016,1,0,1,0,1,0,1,0,0.18558,0.046886,0,0.1857,0,0.078189,0,90.993,0,0.56244,0,4.3881,0
600,8,0.20303,1,0,1,0,1,0,1,0,0.10038,0.023732,0,0.10928,0,0.21464,0,69.834,0,-0.22724,0,6.7685,0
600,8,0.1104,1,0,1,0,1,0,1,0,0.25258,0.01333,0,0.25887,0,0.11861,0,65.627,0,-0.93402,0,3.6364,0
600,8,0.35661,1,0,1,0,1,0,1,0,0.34378,0.06119,0,0.36812,0,0.41373,0,70.095,0,0.1583,0,6.3956,0
600,8,0.35333,1,0,1,0,1,0,1,0,0.24255,0.048795,0,0.27474,0,0.38258,0,69.789,0,-0.718,0,4.0589,0
600,8,0.17008,1,0,1,0,1,0,1,0,0.1389,0.0054636,0,0.13858,0,0.16807,0,64.3,0,1.2172,0,3.553,0
600,8,0.15936,1,0,1,0,1,0,1,0,0.12991,0.018913,0,0.13536,0,0.16662,0,67.305,0,1.0461,0,4.7004,0
600,8,0.14257,1,0,1,0,1,0,1,0,0.28943,0.016297,0,0.29715,0,0.14779,0,65.692,0,0.29498,0,5.1488,0
600,8,0.24919,1,0,1,0,1,0,1,0,0.3133,0.068469,0,0.3374,0,0.26772,0,75.824,0,0.27082,0,6.5881,0
600,8,0.14213,1,0,1,0,1,0,1,0,0.24049,0.0063375,0,0.24503,0,0.1452,0,64.334,0,-0.71845,0,2.0396,0
600,8,0.063979,1,0,1,0,1,0,1,0,0.20179,0.016376,0,0.16967,0,0.05833,0,69.983,0,-1.7008,0,4.8876,0
600,8,0.2582,1,0,1,0,1,0,1,0,0.2441,0.063082,0,0.21173,0,0.24666,0,77.124,0,-1.5612,0,7.2071,0
600,8,0.13756,1,0,1,0,1,0,1,0,0.26065,0.0408,0,0.26541,0,0.13875,0,74.12,0,-1.0496,0,7.4507,0
600,8,0.14591,1,0,1,0,1,0,1,0,0.15614,0.015377,0,0.16281,0,0.15255,0,66.095,0,1.3392,0,7.0475,0
600,8,0.33672,1,0,1,0,1,0,1,0,0.07557,0.04876,0,0.074494,0,0.3229,0,88.488,0,1.8772,0,8.8993,0
600,8,0.3146,1,0,1,0,1,0,1,0,0.33237,0.057408,0,0.38435,0,0.35196,0,70.155,0,1.1138,0,4.6706,0
600,8,0.13739,1,0,1,0,1,0,1,0,0.1107,0.030021,0,0.11796,0,0.14136,0,73.933,0,-0.44988,0,5.9251,0
600,8,0.34009,1,0,1,0,1,0,1,0,0.21362,0.014542,0,0.20952,0,0.37416,0,64.741,0,0.42332,0,3.052,0
600,8,0.09686,1,0,1,0,1,0,1,0,0.22001,0.033354,0,0.23401,0,0.10222,0,74.893,0,0.069947,0,5.3163,0
600,8,0.22585,1,0,1,0,1,0,1,0,0.24835,0.058732,0,0.23774,0,0.23998,0,76.309,0,-0.23021,0,9.2933,0
600,8,0.25903,1,0,1,0,1,0,1,0,0.078924,0.043563,0,0.081081,0,0.25836,0,85.278,0,1.1568,0,5.4372,0
600,8,0.16939,1,0,1,0,1,0,1,0,0.14629,0.013626,0,0.15957,0,0.18613,0,65.468,0,-0.46676,0,8.5538,0
600,8,0.1014,1,0,1,0,1,0,1,0,0.14075,0.045462,0,0.14564,0,0.11097,0,85.376,0,0.49042,0,3.3529,0
600,8,0.35397,1,0,1,0,1,0,1,0,0.11866,0.056802,0,0.12774,0,0.36632,0,82.392,0,0.43458,0,4.4079,0
600,8,0.10215,1,0,1,0,1,0,1,0,0.19564,0.045293,0,0.19347,0,0.10687,0,82.131,0,1.0209,0,6.9224,0
600,8,0.2261,1,0,1,0,1,0,1,0,0.30369,0.038786,0,0.32946,0,0.23807,0,68.804,0,0.051806,0,5.8202,0
600,8,0.10312,1,0,1,0,1,0,1,0,0.23809,0.047833,0,0.24118,0,0.11601,0,81.81,0,1.0522,0,6.3955,0
600,8,0.10308,1,0,1,0,1,0,1,0,0.14206,0.017995,0,0.14409,0,0.10444,0,68.104,0,-0.43073,0,4.3516,0
600,8,0.2634,1,0,1,0,1,0,1,0,0.14382,0.023459,0,0.12269,0,0.2405,0,68.565,0,-1.3494,0,3.6716,0
600,8,0.33839,1,0,1,0,1,0,1,0,0.13761,0.024229,0,0.14969,0,0.3416,0,67.374,0,0.4783,0,3.0855,0
600,8,0.068083,1,0,1,0,1,0,1,0,0.35852,0.040157,0,0.33736,0,0.06779,0,84.303,0,1.5526,0,7.0084,0
600,8,0.18864,1,0,1,0,1,0,1,0,0.3306,0.023028,0,0.33521,0,0.197,0,66.229,0,-0.27628,0,6.067,0
600,8,0.26483,1,0,1,0,1,0,1,0,0.23897,0.071202,0,0.24139,0,0.27877,0,77.891,0,2.0052,0,8.8091,0
600,8,0.14627,1,0,1,0,1,0,1,0,0.21018,0.0059571,0,0.21948,0,0.15438,0,64.261,0,0.1107,0,7.2199,0
600,8,0.075629,1,0,1,0,1,0,1,0,0.25771,0.021514,0,0.2569,0,0.076748,0,70.573,0,-1.0518,0,4.6028,0
600,8,0.31887,1,0,1,0,1,0,1,0,0.06782,0.056032,0,0.057108,0,0.22679,0,97.581,0,-2.6184,0,9.093,0
600,8,0.32676,1,0,1,0,1,0,1,0,0.11435,0.055264,0,0.12578,0,0.34517,0,82.4,0,0.072832,0,7.3244,0
600,8,0.098597,1,0,1,0,1,0,1,0,0.08774,0.016377,0,0.086655,0,0.090603,0,69.783,0,0.67931,0,2.1084,0
600,8,0.15456,1,0,1,0,1,0,1,0,0.23926,0.056805,0,0.25364,0,0.16001,0,80.183,0,-0.55948,0,4.3219,0
600,8,0.14727,1,0,1,0,1,0,1,0,0.14077,0.054348,0,0.14225,0,0.15558,0,85.927,0,0.42544,0,1.9634,0
600,8,0.11302,1,0,1,0,1,0,1,0,0.1972,0.031749,0,0.1978,0,0.11901,0,73.025,0,-0.79402,0,3.7842,0
600,8,0.12436,1,0,1,0,1,0,1,0,0.33507,0.069268,0,0.36602,0,0.12998,0,88.417,0,0.1578,0,6.2057,0
600,8,0.1427,1,0,1,0,1,0,1,0,0.068537,0.0732,0,0.074065,0,0.14519,0,124.27,0,-0.27824,0,5.7598,0
600,8,0.34107,1,0,1,0,1,0,1,0,0.081322,0.0098148,0,0.084688,0,0.36985,0,65.284,0,-0.015139,0,8.7752,0
600,8,0.34135,1,0,1,0,1,0,1,0,0.25054,0.016071,0,0.24934,0,0.33705,0,64.845,0,-0.1054,0,1.6385,0
600,8,0.25151,1,0,1,0,1,0,1,0,0.26102,0.058092,0,0.24913,0,0.26402,0,74.202,0,-1.0873,0,5.9725,0
600,8,0.25715,1,0,1,0,1,0,1,0,0.095356,0.033889,0,0.097824,0,0.24817,0,74.753,0,1.9005,0,7.6665,0
600,8,0.3384,1,0,1,0,1,0,1,0,0.27391,0.046678,0,0.25769,0,0.33737,0,69.879,0,2.2258,0,7.4278,0
600,8,0.070039,1,0,1,0,1,0,1,0,0.12129,0.032753,0,0.12416,0,0.072304,0,82.53,0,-0.7514,0,4.4268,0
600,8,0.21929,1,0,1,0,1,0,1,0,0.062863,0.0232,0,0.068295,0,0.21822,0,73.25,0,0.74041,0,4.8421,0
600,8,0.26405,1,0,1,0,1,0,1,0,0.19428,0.029209,0,0.20191,0,0.25806,0,67.877,0,1.55,0,6.7587,0
600,8,0.30375,1,0,1,0,1,0,1,0,0.099143,0.052566,0,0.11001,0,0.31214,0,84.201,0,1.1503,0,5.5567,0
600,8,0.21887,1,0,1,0,1,0,1,0,0.096252,0.060072,0,0.10749,0,0.24267,0,92.173,0,0.081237,0,3.4415,0
600,8,0.35188,1,0,1,0,1,0,1,0,0.29123,0.057887,0,0.31377,0,0.35941,0,71.201,0,-1.4055,0,9.1974,0
600,8,0.13322,1,0,1,0,1,0,1,0,0.07582,0.0089605,0,0.067952,0,0.11484,0,66.002,0,-1.8068,0,5.2025,0
600,8,0.25944,1,0,1,0,1,0,1,0,0.12525,0.056234,0,0.13069,0,0.26007,0,82.634,0,1.3368,0,5.789,0
600,8,0.2381,1,0,1,0,1,0,1,0,0.29399,0.051473,0,0.29478,0,0.25846,0,71.968,0,0.36688,0,5.3169,0
600,8,0.21595,1,0,1,0,1,0,1,0,0.33431,0.060392,0,0.32512,0,0.20845,0,75.842,0,0.13406,0,1.9411,0
600,8,0.13542,1,0,1,0,1,0,1,0,0.16977,0.038825,0,0.1682,0,0.13888,0,75.728,0,1.8152,0,8.3953,0
600,8,0.062938,1,0,1,0,1,0,1,0,0.28581,0.028915,0,0.24471,0,0.056189,0,78.972,0,-1.7067,0,4.7677,0
600,8,0.29575,1,0,1,0,1,0,1,0,0.070624,0.036675,0,0.076948,0,0.32646,0,80.85,0,0.33323,0,2.6146,0
600,8,0.33697,1,0,1,0,1,0,1,0,0.20783,0.03208,0,0.22904,0,0.36383,0,67.812,0,0.94753,0,2.448,0
600,8,0.069708,1,0,1,0,1,0,1,0,0.2438,0.050904,0,0.23284,0,0.065821,0,94.166,0,1.5169,0,4.7877,0
600,8,0.26647,1,0,1,0,1,0,1,0,0.064749,0.072743,0,0.065255,0,0.24656,0,118.83,0,-0.69226,0,2.0728,0
600,8,0.21983,1,0,1,0,1,0,1,0,0.30381,0.038407,0,0.34909,0,0.22158,0,68.641,0,-0.71546,0,3.4544,0
600,8,0.11592,1,0,1,0,1,0,1,0,0.17902,0.06338,0,0.18753,0,0.12302,0,92.615,0,-0.92193,0,8.3614,0
600,8,0.20517,1,0,1,0,1,0,1,0,0.3065,0.040852,0,0.32284,0,0.21336,0,70.011,0,0.57151,0,2.841,0
600,8,0.34668,1,0,1,0,1,0,1,0,0.084707,0.0094929,0,0.076734,0,0.32243,0,65.605,0,0.51604,0,1.5599,0
600,8,0.28164,1,0,1,0,1,0,1,0,0.18773,0.013822,0,0.21235,0,0.30191,0,64.801,0,-0.73015,0,4.4319,0
600,8,0.25345,1,0,1,0,1,0,1,0,0.24895,0.032234,0,0.2551,0,0.26823,0,68.023,0,-0.26847,0,1.64,0
600,8,0.21897,1,0,1,0,1,0,1,0,0.079187,0.039192,0,0.071378,0,0.1989,0,82.632,0,2.3831,0,9.1966,0
600,8,0.07272,1,0,1,0,1,0,1,0,0.065362,0.06786,0,0.064251,0,0.072989,0,135.76,0,-1.7181,0,9.2653,0
600,8,0.25703,1,0,1,0,1,0,1,0,0.10147,0.042961,0,0.10741,0,0.26467,0,79.148,0,0.83175,0,7.4129,0
600,8,0.16535,1,0,1,0,1,0,1,0,0.11117,0.073546,0,0.11126,0,0.17247,0,103.57,0,-0.64746,0,8.7131,0
600,8,0.13814,1,0,1,0,1,0,1,0,0.15588,0.013898,0,0.16054,0,0.13682,0,65.818,0,-0.88543,0,7.8832,0
600,8,0.10132,1,0,1,0,1,0,1,0,0.20318,0.011834,0,0.21437,0,0.10541,0,65.539,0,0.35263,0,3.2284,0
600,8,0.32434,1,0,1,0,1,0,1,0,0.26703,0.061816,0,0.26519,0,0.34908,0,72.927,0,-0.41956,0,2.8399,0
600,8,0.083594,1,0,1,0,1,0,1,0,0.33887,0.0080772,0,0.3521,0,0.086827,0,64.843,0,0.86258,0,4.9514,0
600,8,0.078096,1,0,1,0,1,0,1,0,0.33851,0.043542,0,0.35482,0,0.089525,0,82.492,0,0.62819,0,2.9663,0
600,8,0.33162,1,0,1,0,1,0,1,0,0.26374,0.06812,0,0.28094,0,0.35121,0,74.581,0,-1.3465,0,6.7667,0
600,8,0.25994,1,0,1,0,1,0,1,0,0.26438,0.021257,0,0.29633,0,0.25861,0,65.475,0,0.26319,0,5.1365,0
600,8,0.26166,1,0,1,0,1,0,1,0,0.23315,0.019974,0,0.26135,0,0.2875,0,65.417,0,0.13133,0,2.932,0
600,8,0.083103,1,0,1,0,1,0,1,0,0.086513,0.0064265,0,0.089964,0,0.085932,0,64.95,0,-0.67408,0,5.4918,0
600,8,0.16467,1,0,1,0,1,0,1,0,0.069932,0.012036,0,0.074801,0,0.16432,0,66.688,0,1.0765,0,7.9198,0
600,8,0.26715,1,0,1,0,1,0,1,0,0.32077,0.036604,0,0.32991,0,0.24493,0,67.966,0,2.1118,0,8.6654,0
600,8,0.19158,1,0,1,0,1,0,1,0,0.34732,0.060864,0,0.36952,0,0.20803,0,75.533,0,-0.67221,0,3.6539,0
600,8,0.06185,1,0,1,0,1,0,1,0,0.11146,0.035834,0,0.11222,0,0.066509,0,87.948,0,0.8985,0,4.4253,0
600,8,0.18634,1,0,1,0,1,0,1,0,0.34334,0.021858,0,0.38375,0,0.20599,0,65.853,0,-1.0084,0,8.242,0
600,8,0.25925,1,0,1,0,1,0,1,0,0.21738,0.0079802,0,0.23816,0,0.27163,0,64.243,0,0.60665,0,5.0537,0
600,8,0.33149,1,0,1,0,1,0,1,0,0.25725,0.062068,0,0.29228,0,0.3861,0,72.698,0,-0.35785,0,4.251,0
600,8,0.24046,1,0,1,0,1,0,1,0,0.15855,0.02283,0,0.15994,0,0.24185,0,67.298,0,-1.7157,0,7.1736,0
600,8,0.16032,1,0,1,0,1,0,1,0,0.15345,0.031414,0,0.15103,0,0.15587,0,72.093,0,-1.3282,0,4.4858,0
600,8,0.28089,1,0,1,0,1,0,1,0,0.20293,0.073451,0,0.23547,0,0.29729,0,81.712,0,-0.35461,0,5.4059,0
600,8,0.077006,1,0,1,0,1,0,1,0,0.16228,0.051194,0,0.16479,0,0.079051,0,95.256,0,-0.9841,0,3.2352,0
600,8,0.33123,1,0,1,0,1,0,1,0,0.3158,0.0092841,0,0.31018,0,0.31903,0,64.232,0,0.24552,0,9.0428,0
600,8,0.29286,1,0,1,0,1,0,1,0,0.3471,0.034247,0,0.33257,0,0.29025,0,66.889,0,-1.5655,0,6.252,0
600,8,0.29705,1,0,1,0,1,0,1,0,0.072226,0.059279,0,0.073779,0,0.29806,0,99.355,0,-1.1526,0,8.4424,0
600,8,0.21572,1,0,1,0,1,0,1,0,0.34936,0.047067,0,0.38882,0,0.25293,0,69.986,0,-0.16142,0,4.44,0
600,8,0.26505,1,0,1,0,1,0,1,0,0.35326,0.029717,0,0.3822,0,0.28633,0,66.108,0,-0.14269,0,3.4386,0
600,8,0.064057,1,0,1,0,1,0,1,0,0.28146,0.020546,0,0.27579,0,0.068607,0,71.141,0,0.15269,0,2.2591,0
600,8,0.26761,1,0,1,0,1,0,1,0,0.22303,0.032698,0,0.23262,0,0.27752,0,67.854,0,-1.2093,0,6.8682,0
600,8,0.30418,1,0,1,0,1,0,1,0,0.25288,0.035034,0,0.25651,0,0.30333,0,67.624,0,-0.98804,0,4.4414,0
600,8,0.11202,1,0,1,0,1,0,1,0,0.21754,0.064715,0,0.24061,0,0.12195,0,91.439,0,1.0463,0,7.6833,0
600,8,0.16059,1,0,1,0,1,0,1,0,0.099892,0.019909,0,0.11031,0,0.16788,0,68.534,0,1.3654,0,7.8761,0
600,8,0.21226,1,0,1,0,1,0,1,0,0.15999,0.046109,0,0.14546,0,0.18623,0,77.252,0,1.8348,0,5.5348,0
